Expr Log Ratio,ID,Symbol,Entrez Gene Name,Location
∞,Tcp11x2,TCP11X2,"t-complex 11 family, X-linked 2",Other
0,Tcstv1,Tcstv1,"2-cell-stage, variable group, member 1",Other
0,Tcstv3,Tcstv3,"2-cell-stage, variable group, member 3",Other
1.274,Tcta,TCTA,T-cell leukemia translocation altered,Other
0,Tcte1,TCTE1,t-complex-associated-testis-expressed 1,Other
0,Tcte2,Tcte2,t-complex-associated testis expressed 2,Other
0,Gm3417,TCTE3,t-complex-associated-testis-expressed 3,Extracellular Space
0,Tcte3,TCTE3,t-complex-associated-testis-expressed 3,Extracellular Space
0,Tctex1d1,TCTEX1D1,Tctex1 domain containing 1,Other
-0.311,Tctex1d2,TCTEX1D2,Tctex1 domain containing 2,Cytoplasm
0,Tctex1d4,TCTEX1D4,Tctex1 domain containing 4,Cytoplasm
0.274,Tctn1,TCTN1,tectonic family member 1,Extracellular Space
0.011,Tctn2,TCTN2,tectonic family member 2,Extracellular Space
0.426,Tctn3,TCTN3,tectonic family member 3,Cytoplasm
1.275,Tdg,TDG,thymine DNA glycosylase,Nucleus
0,Tdgf1,TDGF1,teratocarcinoma-derived growth factor 1,Extracellular Space
0,Tdh,Tdh,L-threonine dehydrogenase,Cytoplasm
0,Tdo2,TDO2,"tryptophan 2,3-dioxygenase",Cytoplasm
-0.048,Tdp1,TDP1,tyrosyl-DNA phosphodiesterase 1,Nucleus
1.733,Tdp2,TDP2,tyrosyl-DNA phosphodiesterase 2,Cytoplasm
0,Tdpoz2,Tdpoz2,TD and POZ domain containing 2,Other
0,Tdrd1,TDRD1,tudor domain containing 1,Cytoplasm
0,Tdrd12,Tdrd12,tudor domain containing 12,Other
-0.91,Tdrd3,TDRD3,tudor domain containing 3,Nucleus
1.274,Tdrd5,TDRD5,tudor domain containing 5,Nucleus
0,Tdrd6,TDRD6,tudor domain containing 6,Cytoplasm
0.859,Tdrd7,TDRD7,tudor domain containing 7,Cytoplasm
0,Tdrd9,TDRD9,tudor domain containing 9,Cytoplasm
1.596,Tdrkh,TDRKH,tudor and KH domain containing,Cytoplasm
1.596,Tdrp,TDRP,testis development related protein,Cytoplasm
-0.059,Tead1,TEAD1,TEA domain transcription factor 1,Nucleus
1.149,Tead2,TEAD2,TEA domain transcription factor 2,Nucleus
0.104,Tead3,TEAD3,TEA domain transcription factor 3,Nucleus
-1.726,Tead4,TEAD4,TEA domain transcription factor 4,Nucleus
-∞,Tec,TEC,tec protein tyrosine kinase,Cytoplasm
-3.048,Tecpr1,TECPR1,tectonin beta-propeller repeat containing 1,Cytoplasm
-0.726,Tecpr2,TECPR2,tectonin beta-propeller repeat containing 2,Other
-0.114,Tecr,TECR,"trans-2,3-enoyl-CoA reductase",Plasma Membrane
0,Tecrl,TECRL,"trans-2,3-enoyl-CoA reductase like",Cytoplasm
0,Tecta,TECTA,tectorin alpha,Extracellular Space
0,Tectb,TECTB,tectorin beta,Extracellular Space
-∞,Teddm1b,TEDDM1,transmembrane epididymal protein 1,Other
0,Teddm1a,Teddm1a,transmembrane epididymal protein 1A,Other
0,Teddm2,Teddm2,transmembrane epididymal family member 2,Other
1.114,Tef,TEF,"TEF, PAR bZIP transcription factor",Nucleus
0.859,Tefm,TEFM,"transcription elongation factor, mitochondrial",Cytoplasm
-∞,Tek,TEK,TEK receptor tyrosine kinase,Plasma Membrane
0,Tekt1,TEKT1,tektin 1,Cytoplasm
0,Tekt2,TEKT2,tektin 2,Cytoplasm
0,Tekt3,TEKT3,tektin 3,Cytoplasm
0,Tekt4,TEKT4,tektin 4,Nucleus
0,Tekt5,TEKT5,tektin 5,Nucleus
-1.896,Telo2,TELO2,telomere maintenance 2,Cytoplasm
-1.048,Ten1,TEN1,"TEN1, CST complex subunit",Nucleus
0,Tenm1,TENM1,teneurin transmembrane protein 1,Plasma Membrane
0,Tenm2,TENM2,teneurin transmembrane protein 2,Plasma Membrane
0,Tenm3,TENM3,teneurin transmembrane protein 3,Plasma Membrane
0,Tenm4,TENM4,teneurin transmembrane protein 4,Plasma Membrane
0.274,Tep1,TEP1,telomerase associated protein 1,Nucleus
0,Tepp,TEPP,"testis, prostate and placenta expressed",Other
0,Terc,TERC,telomerase RNA component,Nucleus
-0.079,Terf1,TERF1,telomeric repeat binding factor 1,Nucleus
-0.198,Terf2,TERF2,telomeric repeat binding factor 2,Nucleus
0.859,Terf2ip,TERF2IP,TERF2 interacting protein,Nucleus
0.274,Tert,TERT,telomerase reverse transcriptase,Nucleus
0.537,Tes,TES,testin LIM domain protein,Plasma Membrane
1.274,Tesc,TESC,tescalcin,Cytoplasm
0,Tescl,Tescl,tescalcin-like,Other
0.789,Tesk1,TESK1,testis-specific kinase 1,Nucleus
0.859,Tesk2,TESK2,testis-specific kinase 2,Nucleus
0,Mtl5,TESMIN,testis expressed metallothionein like protein,Cytoplasm
0,Tespa1,TESPA1,"thymocyte expressed, positive selection associated 1",Cytoplasm
-∞,Tet1,TET1,tet methylcytosine dioxygenase 1,Nucleus
1.274,Tet2,TET2,tet methylcytosine dioxygenase 2,Nucleus
1.596,Tet3,TET3,tet methylcytosine dioxygenase 3,Nucleus
0.815,Tex10,TEX10,testis expressed 10,Nucleus
0,Tex101,TEX101,testis expressed 101,Plasma Membrane
0,Tex11,TEX11,testis expressed 11,Nucleus
0,Tex12,TEX12,testis expressed 12,Nucleus
0,Tex13a,TEX13A,testis expressed 13A,Other
0,Tex14,TEX14,"testis expressed 14, intercellular bridge forming factor",Plasma Membrane
-∞,Tex15,TEX15,"testis expressed 15, meiosis and synapsis associated",Extracellular Space
0,Tex16,Tex16,testis expressed gene 16,Other
0,Tex19.2,TEX19,testis expressed 19,Nucleus
0,Tex19.1,Tex19.1,testis expressed gene 19.1,Nucleus
-1.118,Tex2,TEX2,testis expressed 2,Other
0,Tex21,Tex21,testis expressed gene 21,Other
0,Tex22,TEX22,testis expressed 22,Cytoplasm
0,Tex24,Tex24,testis expressed gene 24,Nucleus
0,Tex26,TEX26,testis expressed 26,Other
1.052,Tex261,TEX261,testis expressed 261,Extracellular Space
-0.006,Tex264,TEX264,testis expressed 264,Extracellular Space
0,Tex28,TEX28,testis expressed 28,Other
0,Tex29,Tex29,testis expressed 29,Other
0.274,Tex30,TEX30,testis expressed 30,Other
0,Tex33,TEX33,testis expressed 33,Other
0,Tex35,TEX35,testis expressed 35,Nucleus
0,Tex36,TEX36,testis expressed 36,Other
0,Tex37,TEX37,testis expressed 37,Cytoplasm
0,Tex38,TEX38,testis expressed 38,Other
0,Tex43,TEX43,testis expressed 43,Other
0,4930469G21Rik,TEX50,testis expressed 50,Other
-0.311,Tex9,TEX9,testis expressed 9,Other
0,Trf,TF,transferrin,Extracellular Space
0.158,Tfam,TFAM,"transcription factor A, mitochondrial",Cytoplasm
-∞,Tfap2a,TFAP2A,transcription factor AP-2 alpha,Nucleus
0,Tfap2b,TFAP2B,transcription factor AP-2 beta,Nucleus
0,Tfap2c,TFAP2C,transcription factor AP-2 gamma,Nucleus
0,Tfap2d,TFAP2D,transcription factor AP-2 delta,Nucleus
0,Tfap2e,TFAP2E,transcription factor AP-2 epsilon,Nucleus
-0.311,Tfap4,TFAP4,transcription factor AP-4,Nucleus
-0.533,Tfb1m,TFB1M,"transcription factor B1, mitochondrial",Cytoplasm
-1.726,Tfb2m,TFB2M,"transcription factor B2, mitochondrial",Cytoplasm
-0.311,Tfcp2,TFCP2,transcription factor CP2,Nucleus
-1.311,Tfcp2l1,TFCP2L1,transcription factor CP2 like 1,Nucleus
0.056,Tfdp1,TFDP1,transcription factor Dp-1,Nucleus
0.098,Tfdp2,TFDP2,transcription factor Dp-2,Nucleus
-0.355,Tfe3,TFE3,transcription factor binding to IGHM enhancer 3,Nucleus
0.314,Tfeb,TFEB,transcription factor EB,Nucleus
0,Tfec,TFEC,transcription factor EC,Nucleus
0,Tff1,TFF1,trefoil factor 1,Extracellular Space
0,Tff2,TFF2,trefoil factor 2,Extracellular Space
0,Tff3,TFF3,trefoil factor 3,Extracellular Space
-0.7,Tfg,TFG,TRK-fused gene,Cytoplasm
0.167,Tfip11,TFIP11,tuftelin interacting protein 11,Extracellular Space
∞,Tfpi,TFPI,tissue factor pathway inhibitor,Extracellular Space
0,Tfpi2,TFPI2,tissue factor pathway inhibitor 2,Extracellular Space
0.467,Tfpt,TFPT,TCF3 fusion partner,Nucleus
0,Tfr2,TFR2,transferrin receptor 2,Plasma Membrane
0.07,Tfrc,TFRC,transferrin receptor,Plasma Membrane
0,Tg,TG,thyroglobulin,Extracellular Space
0.537,Tgds,TGDS,"TDP-glucose 4,6-dehydratase",Extracellular Space
0.274,Tgfa,TGFA,transforming growth factor alpha,Extracellular Space
-0.211,Tgfb1,TGFB1,transforming growth factor beta 1,Extracellular Space
-∞,Tgfb1i1,TGFB1I1,transforming growth factor beta 1 induced transcript 1,Nucleus
-0.311,Tgfb2,TGFB2,transforming growth factor beta 2,Extracellular Space
-∞,Tgfb3,TGFB3,transforming growth factor beta 3,Extracellular Space
0,Tgfbi,TGFBI,transforming growth factor beta induced,Extracellular Space
0.274,Tgfbr1,TGFBR1,transforming growth factor beta receptor 1,Plasma Membrane
0.176,Tgfbr2,TGFBR2,transforming growth factor beta receptor 2,Plasma Membrane
0.733,Tgfbr3,TGFBR3,transforming growth factor beta receptor 3,Plasma Membrane
0,Tgfbr3l,TGFBR3L,transforming growth factor beta receptor 3 like,Other
-0.574,Tgfbrap1,TGFBRAP1,transforming growth factor beta receptor associated protein 1,Cytoplasm
0.814,Tgif1,TGIF1,TGFB induced factor homeobox 1,Nucleus
-∞,Tgif2,TGIF2,TGFB induced factor homeobox 2,Nucleus
0,Tgif2lx2,TGIF2LX,"TGFB induced factor homeobox 2 like, X-linked",Nucleus
0,Tgm1,TGM1,transglutaminase 1,Plasma Membrane
-0.311,Tgm2,TGM2,transglutaminase 2,Cytoplasm
0,Tgm3,TGM3,transglutaminase 3,Cytoplasm
2.274,Tgm4,TGM4,transglutaminase 4,Extracellular Space
0,Tgm5,TGM5,transglutaminase 5,Cytoplasm
0,Tgm6,TGM6,transglutaminase 6,Cytoplasm
0,Tgm7,TGM7,transglutaminase 7,Other
15.859,Tgoln2,Tgoln2,trans-golgi network protein 2,Cytoplasm
0.274,Tgs1,TGS1,trimethylguanosine synthase 1,Nucleus
0,Tgtp2,Tgtp1/Tgtp2,T cell specific GTPase 1,Other
0,Th,TH,tyrosine hydroxylase,Cytoplasm
0,Tha1,Tha1,threonine aldolase 1,Other
0.21,Thada,THADA,"THADA, armadillo repeat containing",Other
0.274,Thap1,THAP1,THAP domain containing 1,Nucleus
-1.141,Thap11,THAP11,THAP domain containing 11,Nucleus
-1.048,Thap2,THAP2,THAP domain containing 2,Nucleus
1.445,Thap3,THAP3,THAP domain containing 3,Nucleus
-1.533,Thap4,THAP4,THAP domain containing 4,Extracellular Space
-2.533,Thap6,Thap6,THAP domain containing 6,Other
0.399,Thap7,THAP7,THAP domain containing 7,Nucleus
0,Thbd,THBD,thrombomodulin,Plasma Membrane
-0.054,Thbs1,THBS1,thrombospondin 1,Extracellular Space
∞,Thbs2,THBS2,thrombospondin 2,Extracellular Space
0.104,Thbs3,THBS3,thrombospondin 3,Extracellular Space
0,Thbs4,THBS4,thrombospondin 4,Extracellular Space
0,Theg,THEG,theg spermatid protein,Cytoplasm
0,Thegl,THEGL,theg spermatid protein like,Other
0.274,Them4,THEM4,thioesterase superfamily member 4,Plasma Membrane
0,Them5,THEM5,thioesterase superfamily member 5,Cytoplasm
0.426,Them6,THEM6,thioesterase superfamily member 6,Other
0,Them7,Them7,thioesterase superfamily member 7,Cytoplasm
0,Themis,THEMIS,thymocyte selection associated,Cytoplasm
0,Themis2,THEMIS2,thymocyte selection associated family member 2,Other
0,Themis3,Themis3,thymocyte selection associated family member 3,Other
-1.048,Thg1l,THG1L,tRNA-histidine guanylyltransferase 1 like,Cytoplasm
0.073,Thnsl1,THNSL1,threonine synthase like 1,Nucleus
0,Thnsl2,THNSL2,threonine synthase like 2,Other
-0.426,Thoc1,THOC1,THO complex 1,Nucleus
-0.311,Thoc2,THOC2,THO complex 2,Nucleus
-1.185,Thoc3,THOC3,THO complex 3,Nucleus
0.274,Thoc5,THOC5,THO complex 5,Cytoplasm
2.011,Thoc6,THOC6,THO complex 6,Nucleus
0.689,Thoc7,THOC7,THO complex 7,Nucleus
0.22,Thop1,THOP1,thimet oligopeptidase 1,Cytoplasm
0,Thpo,THPO,thrombopoietin,Extracellular Space
0.104,Thra,THRA,"thyroid hormone receptor, alpha",Nucleus
-0.506,Thrap3,THRAP3,thyroid hormone receptor associated protein 3,Nucleus
0,Thrb,THRB,thyroid hormone receptor beta,Nucleus
0,Thrsp,THRSP,thyroid hormone responsive,Nucleus
-∞,Thsd1,THSD1,thrombospondin type 1 domain containing 1,Extracellular Space
0,Thsd4,THSD4,thrombospondin type 1 domain containing 4,Cytoplasm
∞,Thsd7a,THSD7A,thrombospondin type 1 domain containing 7A,Cytoplasm
0,Thsd7b,THSD7B,thrombospondin type 1 domain containing 7B,Other
-0.652,Thtpa,THTPA,thiamine triphosphatase,Cytoplasm
0.399,Thumpd1,THUMPD1,THUMP domain containing 1,Nucleus
-0.311,Thumpd2,THUMPD2,THUMP domain containing 2,Other
1.011,Thumpd3,THUMPD3,THUMP domain containing 3,Other
0,Thy1,THY1,Thy-1 cell surface antigen,Plasma Membrane
1.274,Thyn1,THYN1,thymocyte nuclear protein 1,Nucleus
1.635,Tia1,TIA1,TIA1 cytotoxic granule associated RNA binding protein,Nucleus
0.426,Tial1,TIAL1,TIA1 cytotoxic granule associated RNA binding protein like 1,Nucleus
-0.357,Tiam1,TIAM1,T-cell lymphoma invasion and metastasis 1,Cytoplasm
1.265,Tiam2,TIAM2,T-cell lymphoma invasion and metastasis 2,Cytoplasm
-1.311,Ticam1,TICAM1,toll like receptor adaptor molecule 1,Nucleus
0,Ticam2,TICAM2,toll like receptor adaptor molecule 2,Plasma Membrane
0.743,Ticrr,TICRR,TOPBP1 interacting checkpoint and replication regulator,Nucleus
0,Tie1,TIE1,tyrosine kinase with immunoglobulin like and EGF like domains 1,Plasma Membrane
-0.726,Tifa,TIFA,TRAF interacting protein with forkhead associated domain,Other
0,Tifab,TIFAB,TIFA inhibitor,Other
-1.726,Tigar,TIGAR,TP53 induced glycolysis regulatory phosphatase,Cytoplasm
-1.048,Tigd2,TIGD2,tigger transposable element derived 2,Other
0,Tigd3,TIGD3,tigger transposable element derived 3,Other
0,Tigd4,TIGD4,tigger transposable element derived 4,Other
∞,Tigd5,TIGD5,tigger transposable element derived 5,Other
-∞,Tigit,TIGIT,T-cell immunoreceptor with Ig and ITIM domains,Plasma Membrane
0,Timd2,Timd2,T cell immunoglobulin and mucin domain containing 2,Plasma Membrane
0,Timd4,TIMD4,T-cell immunoglobulin and mucin domain containing 4,Plasma Membrane
0.292,Timeless,TIMELESS,timeless circadian clock,Nucleus
1.274,Timm10,TIMM10,translocase of inner mitochondrial membrane 10,Cytoplasm
-∞,Timm10b,TIMM10B,translocase of inner mitochondrial membrane 10B,Cytoplasm
-1.814,Timm13,TIMM13,translocase of inner mitochondrial membrane 13,Cytoplasm
-0.141,Timm17a,TIMM17A,translocase of inner mitochondrial membrane 17A,Cytoplasm
0.274,Timm17b,TIMM17B,translocase of inner mitochondrial membrane 17B,Cytoplasm
-1.311,Timm21,TIMM21,translocase of inner mitochondrial membrane 21,Cytoplasm
0.971,Timm22,TIMM22,translocase of inner mitochondrial membrane 22,Cytoplasm
0.554,Timm23,TIMM23,translocase of inner mitochondrial membrane 23,Cytoplasm
0.167,Timm44,TIMM44,translocase of inner mitochondrial membrane 44,Cytoplasm
0.485,Timm50,TIMM50,translocase of inner mitochondrial membrane 50,Cytoplasm
-0.601,Timm8a1,TIMM8A,translocase of inner mitochondrial membrane 8A,Cytoplasm
0,Timm8a2,Timm8a2,translocase of inner mitochondrial membrane 8A2,Cytoplasm
0.274,Timm8b,TIMM8B,translocase of inner mitochondrial membrane 8 homolog B,Cytoplasm
-∞,Timm9,TIMM9,translocase of inner mitochondrial membrane 9,Cytoplasm
-0.141,Timmdc1,TIMMDC1,translocase of inner mitochondrial membrane domain containing 1,Cytoplasm
-1.533,Timp1,TIMP1,TIMP metallopeptidase inhibitor 1,Extracellular Space
-0.229,Timp2,TIMP2,TIMP metallopeptidase inhibitor 2,Extracellular Space
-0.041,Timp3,TIMP3,TIMP metallopeptidase inhibitor 3,Extracellular Space
0,Timp4,TIMP4,TIMP metallopeptidase inhibitor 4,Extracellular Space
∞,Tinag,TINAG,tubulointerstitial nephritis antigen,Extracellular Space
0.196,Tinagl1,TINAGL1,tubulointerstitial nephritis antigen like 1,Extracellular Space
-0.533,Tinf2,TINF2,TERF1 interacting nuclear factor 2,Nucleus
0.274,Tiparp,TIPARP,TCDD inducible poly(ADP-ribose) polymerase,Nucleus
0.052,Tipin,TIPIN,TIMELESS interacting protein,Nucleus
0.537,Tiprl,TIPRL,TOR signaling pathway regulator,Cytoplasm
1.274,Tirap,TIRAP,TIR domain containing adaptor protein,Cytoplasm
0.424,Tjap1,TJAP1,tight junction associated protein 1,Plasma Membrane
-0.216,Tjp1,TJP1,tight junction protein 1,Plasma Membrane
-0.012,Tjp2,TJP2,tight junction protein 2,Plasma Membrane
-∞,Tjp3,TJP3,tight junction protein 3,Cytoplasm
0.519,Tk1,TK1,thymidine kinase 1,Cytoplasm
0.274,Tk2,TK2,"thymidine kinase 2, mitochondrial",Cytoplasm
-1.726,Tkfc,TKFC,triokinase and FMN cyclase,Cytoplasm
0.097,Tkt,TKT,transketolase,Cytoplasm
0,Tktl1,TKTL1,transketolase like 1,Other
0,Tktl2,TKTL2,transketolase like 2,Cytoplasm
-∞,Tlcd1,TLCD1,TLC domain containing 1,Other
∞,Tlcd2,TLCD2,TLC domain containing 2,Other
-1.048,Tldc1,TLDC1,TBC/LysM-associated domain containing 1,Cytoplasm
0,Tldc2,TLDC2,TBC/LysM-associated domain containing 2,Other
-0.963,Tle1,TLE1,transducin like enhancer of split 1,Nucleus
0,Tle2,TLE2,transducin like enhancer of split 2,Nucleus
0.289,Tle3,TLE3,transducin like enhancer of split 3,Nucleus
-∞,Tle4,TLE4,transducin like enhancer of split 4,Nucleus
-0.311,Tle6,TLE6,transducin like enhancer of split 6,Nucleus
-0.452,Tlk1,TLK1,tousled like kinase 1,Nucleus
0.466,Tlk2,TLK2,tousled like kinase 2,Cytoplasm
0,Tll1,TLL1,tolloid like 1,Extracellular Space
0,Tll2,TLL2,tolloid like 2,Extracellular Space
0.204,Tln1,TLN1,talin 1,Plasma Membrane
-0.048,Tln2,TLN2,talin 2,Nucleus
-∞,Tlr1,TLR1,toll like receptor 1,Plasma Membrane
0,Tlr11,Tlr11,toll-like receptor 11,Plasma Membrane
0,Tlr12,Tlr12,toll-like receptor 12,Other
0,Tlr13,Tlr13,toll-like receptor 13,Cytoplasm
-1.048,Tlr2,TLR2,toll like receptor 2,Plasma Membrane
0.104,Tlr3,TLR3,toll like receptor 3,Plasma Membrane
0.136,Tlr4,TLR4,toll like receptor 4,Plasma Membrane
1.274,Tlr5,TLR5,toll like receptor 5,Plasma Membrane
-∞,Tlr6,TLR6,toll like receptor 6,Plasma Membrane
0,Tlr7,TLR7,toll like receptor 7,Plasma Membrane
0,Tlr8,TLR8,toll like receptor 8,Plasma Membrane
0,Tlr9,TLR9,toll like receptor 9,Plasma Membrane
0,Tlx1,TLX1,T-cell leukemia homeobox 1,Nucleus
0,Tlx2,TLX2,T-cell leukemia homeobox 2,Nucleus
0,Tlx3,TLX3,T-cell leukemia homeobox 3,Nucleus
-2.048,Tm2d1,TM2D1,TM2 domain containing 1,Plasma Membrane
-1.463,Tm2d2,TM2D2,TM2 domain containing 2,Extracellular Space
-1.311,Tm2d3,TM2D3,TM2 domain containing 3,Other
-0.726,Tm4sf1,TM4SF1,transmembrane 4 L six family member 1,Plasma Membrane
0,Tm4sf19,TM4SF19,transmembrane 4 L six family member 19,Other
0,Tm4sf20,TM4SF20,transmembrane 4 L six family member 20,Cytoplasm
0,Tm4sf4,TM4SF4,transmembrane 4 L six family member 4,Plasma Membrane
0,Tm4sf5,TM4SF5,transmembrane 4 L six family member 5,Plasma Membrane
0,Tm6sf1,TM6SF1,transmembrane 6 superfamily member 1,Plasma Membrane
0,Tm6sf2,TM6SF2,transmembrane 6 superfamily member 2,Plasma Membrane
-0.311,Tm7sf2,TM7SF2,transmembrane 7 superfamily member 2,Cytoplasm
0.274,Tm7sf3,TM7SF3,transmembrane 7 superfamily member 3,Plasma Membrane
0.933,Tm9sf1,TM9SF1,transmembrane 9 superfamily member 1,Plasma Membrane
0.274,Tm9sf2,TM9SF2,transmembrane 9 superfamily member 2,Plasma Membrane
-0.129,Tm9sf3,TM9SF3,transmembrane 9 superfamily member 3,Cytoplasm
-0.796,Tm9sf4,TM9SF4,transmembrane 9 superfamily member 4,Cytoplasm
0.859,Tma16,TMA16,translation machinery associated 16 homolog,Nucleus
-0.785,Tma7,TMA7,translation machinery associated 7 homolog,Other
-0.533,Tmbim1,TMBIM1,transmembrane BAX inhibitor motif containing 1,Cytoplasm
0.759,Tmbim4,TMBIM4,transmembrane BAX inhibitor motif containing 4,Nucleus
-0.114,Tmbim6,TMBIM6,transmembrane BAX inhibitor motif containing 6,Nucleus
0,Tmbim7,Tmbim7,transmembrane BAX inhibitor motif containing 7,Other
0,Tmc1,TMC1,transmembrane channel like 1,Plasma Membrane
-∞,Tmc2,TMC2,transmembrane channel like 2,Plasma Membrane
0,Tmc3,TMC3,transmembrane channel like 3,Other
0,Tmc4,TMC4,transmembrane channel like 4,Cytoplasm
0,Tmc5,TMC5,transmembrane channel like 5,Cytoplasm
0.274,Tmc6,TMC6,transmembrane channel like 6,Cytoplasm
0,Tmc7,TMC7,transmembrane channel like 7,Other
0,Tmc8,TMC8,transmembrane channel like 8,Cytoplasm
1.274,Tmcc1,TMCC1,transmembrane and coiled-coil domain family 1,Other
-1.533,Tmcc2,TMCC2,transmembrane and coiled-coil domain family 2,Extracellular Space
-∞,Tmcc3,TMCC3,transmembrane and coiled-coil domain family 3,Other
-1.896,Tmco1,TMCO1,transmembrane and coiled-coil domains 1,Cytoplasm
0,Tmco2,TMCO2,transmembrane and coiled-coil domains 2,Nucleus
-0.389,Tmco3,TMCO3,transmembrane and coiled-coil domains 3,Other
-0.726,Tmco4,TMCO4,transmembrane and coiled-coil domains 4,Other
0,Tmco5,TMCO5A,transmembrane and coiled-coil domains 5A,Other
0,Tmco5b,Tmco5b,transmembrane and coiled-coil domains 5B,Other
-∞,Tmco6,TMCO6,transmembrane and coiled-coil domains 6,Other
0.467,Tmed1,TMED1,transmembrane p24 trafficking protein 1,Extracellular Space
-0.507,Tmed10,TMED10,transmembrane p24 trafficking protein 10,Cytoplasm
0,Tmed11,Tmed11,transmembrane p24 trafficking protein 11,Cytoplasm
-0.085,Tmed2,TMED2,transmembrane p24 trafficking protein 2,Cytoplasm
-0.311,Tmed3,TMED3,transmembrane p24 trafficking protein 3,Cytoplasm
-0.504,Tmed4,TMED4,transmembrane p24 trafficking protein 4,Cytoplasm
-0.335,Tmed5,TMED5,transmembrane p24 trafficking protein 5,Cytoplasm
0,Tmed6,TMED6,transmembrane p24 trafficking protein 6,Cytoplasm
-0.185,Tmed7,TMED7,transmembrane p24 trafficking protein 7,Cytoplasm
-0.896,Tmed8,TMED8,transmembrane p24 trafficking protein family member 8,Other
-0.492,Tmed9,TMED9,transmembrane p24 trafficking protein 9,Cytoplasm
0.274,Tmeff1,TMEFF1,transmembrane protein with EGF like and two follistatin like domains 1,Plasma Membrane
0,Tmeff2,TMEFF2,transmembrane protein with EGF like and two follistatin like domains 2,Cytoplasm
0,Tmem100,TMEM100,transmembrane protein 100,Plasma Membrane
-0.896,Tmem101,TMEM101,transmembrane protein 101,Extracellular Space
0,Tmem102,TMEM102,transmembrane protein 102,Plasma Membrane
-1.048,Tmem104,TMEM104,transmembrane protein 104,Other
-1.311,Tmem106a,TMEM106A,transmembrane protein 106A,Cytoplasm
0.394,Tmem106b,TMEM106B,transmembrane protein 106B,Cytoplasm
0.274,Tmem106c,TMEM106C,transmembrane protein 106C,Other
0.689,Tmem107,TMEM107,transmembrane protein 107,Other
0,Tmem108,TMEM108,transmembrane protein 108,Plasma Membrane
-0.515,Tmem109,TMEM109,transmembrane protein 109,Cytoplasm
-2.048,Tmem11,TMEM11,transmembrane protein 11,Plasma Membrane
-1.533,Tmem110,TMEM110-MUSTN1,TMEM110-MUSTN1 readthrough,Cytoplasm
0,Tmem114,TMEM114,transmembrane protein 114,Plasma Membrane
-0.896,Tmem115,Tmem115,transmembrane protein 115,Other
0,Tmem116,TMEM116,transmembrane protein 116,Other
0,Tmem117,TMEM117,transmembrane protein 117,Cytoplasm
0,Tmem119,TMEM119,transmembrane protein 119,Cytoplasm
-0.533,Tmem120a,TMEM120A,transmembrane protein 120A,Other
0.537,Tmem120b,TMEM120B,transmembrane protein 120B,Nucleus
-∞,Tmem121,TMEM121,transmembrane protein 121,Other
-0.463,Tmem123,TMEM123,transmembrane protein 123,Plasma Membrane
0,Tmem125,TMEM125,transmembrane protein 125,Other
-0.105,Tmem126a,TMEM126A,transmembrane protein 126A,Cytoplasm
-0.311,Tmem126b,TMEM126B,transmembrane protein 126B,Cytoplasm
0.09,Tmem127,TMEM127,transmembrane protein 127,Other
-1.533,Tmem128,TMEM128,transmembrane protein 128,Other
